Id,SalePrice
1739,284375.7659817111
1740,229574.02589829257
1741,194074.21377651984
1742,180266.5815253643
1743,180579.53530572832
1744,255736.96244140575
1745,230571.6555555656
1746,237092.69011686265
1747,194857.57217064907
1748,220877.53495067076
1749,175734.7937932993
1750,157729.34644122142
1751,211249.92968282732
1752,125017.48565176895
1753,194212.40248349524
1754,214029.14463819884
1755,186582.1491497086
1756,130208.82251964654
1757,122552.54262924215
1758,156033.04158160795
1759,171725.2450603785
1760,171084.36194683515
1761,164881.40042957768
1762,180417.184591826
1763,177417.6836075171
1764,129208.67838469028
1765,218044.92023520358
1766,189464.7510011309
1767,207362.2905651754
1768,146952.58721310308
1769,195639.78241535858
1770,143162.9775741853
1771,142649.78546861192
1772,155037.30581463492
1773,140681.83398513478
1774,201584.6879324481
1775,148273.99504968832
1776,135601.40380919693
1777,107468.60909898485
1778,135643.9805628289
1779,122352.86800853114
1780,176916.12179926733
1781,147883.8615034991
1782,106865.79784122169
1783,149253.3230184859
1784,109237.74607296046
1785,124178.05974133464
1786,159409.0657194297
1787,168367.8753363991
1788,79430.62850109921
1789,115046.76505885902
1790,103917.8426901512
1791,233873.2890868261
1792,176413.94213771613
1793,164615.1703761763
1794,153698.2527983522
1795,148906.87702712143
1796,131266.0541013747
1797,160008.1818970713
1798,138716.08499020545
1799,111492.50820217955
1800,124106.18574433927
1801,138040.11877308285
1802,172067.1286645577
1803,176506.3109456562
1804,146941.9050510241
1805,148190.3583308175
1806,125915.54165975924
1807,160924.2491931775
1808,125544.52875042737
1809,113360.56073319244
1810,137403.21099998357
1811,99261.97990629658
1812,101520.51547469705
1813,118743.28614903806
1814,109820.3618840278
1815,84732.10209964006
1816,97811.16764211043
1817,123804.36012044948
1818,133946.00413653336
1819,116563.8965347579
1820,83270.15381870935
1821,126774.18137020475
1822,154690.09008040093
1823,69777.5965944584
1824,144951.83289309475
1825,121795.1243061808
1826,101995.02430741763
1827,117096.37014680268
1828,127688.60671420836
1829,183155.09427432128
1830,157344.21781062376
1831,157736.1799525873
1832,144166.4148116617
1833,136190.61578173758
1834,126260.45306840928
1835,154778.49897540128
1836,154149.89435936412
1837,83227.5234182256
1838,131687.14474873187
1839,100826.35857853881
1840,177827.27008470887
1841,160257.03526729878
1842,112284.3520118864
1843,148074.17778544436
1844,153019.39148913618
1845,147513.6129520889
1846,169159.2768025584
1847,167277.2323984852
1848,78304.21368879783
1849,127032.88790106388
1850,138422.8664566113
1851,139722.49468438784
1852,140329.0741436811
1853,145097.92612854578
1854,175453.21952946365
1855,162860.04301599215
1856,202796.809442167
1857,148751.80121979164
1858,166563.67218043943
1859,140542.32755056012
1860,167174.79472212447
1861,139628.6753507433
1862,246014.60221717463
1863,246014.60221717463
1864,246014.60221717463
1865,272789.1933700842
1866,271439.97409182077
1867,224263.4249066329
1868,262467.0090615679
1869,199545.54965091488
1870,211075.223965734
1871,225964.00244366148
1872,172809.1205734547
1873,211949.13362859405
1874,161645.69707543598
1875,229140.4525113955
1876,201830.06640421538
1877,208080.56359719677
1878,203991.0569255229
1879,134342.45822214935
1880,150324.17707324223
1881,212465.90819164642
1882,234197.51030716894
1883,195852.86461564532
1884,207158.39178139027
1885,230743.7035780452
1886,259149.17591168237
1887,202101.98139022425
1888,236627.1201378251
1889,170162.7268522277
1890,144951.2431342505
1891,165811.35116731477
1892,117157.52184775301
1893,147866.9193930386
1894,174901.74831228805
1895,162365.94697387304
1896,123289.04111867968
1897,124971.37325252457
1898,125489.35395659364
1899,150611.61866058357
1900,136715.58536927646
1901,155807.45190487936
1902,155666.9714104455
1903,194122.4549301334
1904,138807.03683744476
1905,196574.37053012563
1906,152708.93495512736
1907,210728.49515110545
1908,134609.9054906323
1909,131178.43649214052
1910,142364.43533057702
1911,195375.89874500048
1912,275170.32257128065
1913,153869.88322492363
1914,85473.19811732325
1915,258489.28464576707
1916,91263.86043064231
1917,230022.9110590445
1918,142219.79575596945
1919,182656.77171028705
1920,201441.5071262354
1921,312649.6162794109
1922,260195.03497303886
1923,202360.22395320583
1924,207109.9601662273
1925,208191.93552455452
1926,296932.8701887628
1927,133124.67542405933
1928,188233.4446030549
1929,122441.701308829
1930,151283.34726020112
1931,162454.88748113558
1932,157081.11480237579
1933,181040.56118435753
1934,194245.78252709724
1935,178686.81478495727
1936,194543.48970619924
1937,191504.10825853335
1938,180037.44687389597
1939,254678.48608852277
1940,204364.83847535477
1941,188050.49775823517
1942,177414.95885432715
1943,219536.8321089609
1944,264464.2988785998
1945,288735.1934197901
1946,192167.78860470813
1947,267363.8035253604
1948,172359.34020876882
1949,223237.23182304084
1950,200630.10131144384
1951,240804.92886034498
1952,224165.1570856794
1953,169045.5844268802
1954,212237.8946245529
1955,150845.8679759468
1956,249188.8117715433
1957,201423.35388285306
1958,258298.43949515905
1959,180234.13596474228
1960,124193.55411774898
1961,145146.61751801908
1962,107147.04554160273
1963,111308.37923615874
1964,119706.03676384437
1965,170891.51989979786
1966,178534.4714268716
1967,241445.54762264836
1968,314478.99197600636
1969,297130.75246415555
1970,344764.3565266553
1971,327892.2076207182
1972,296337.84374756616
1973,233371.92115512802
1974,259522.69657394686
1975,329899.19621264027
1976,234414.3749278545
1977,303821.9545794869
1978,321508.7344055601
1979,291825.03754266945
1980,203633.64357253836
1981,280239.29820145573
1982,215952.34886781286
1983,215952.34886781286
1984,182098.86160474838
1985,205290.58389457158
1986,207509.51789499796
1987,200000.1132689024
1988,176477.57578780316
1989,188839.16902486153
1990,202711.34873744508
1991,210581.8144738884
1992,216459.5675613815
1993,173128.13481247541
1994,234490.02959721308
1995,200490.41230457503
1996,234754.76576944557
1997,280170.1982042906
1998,268501.6934317361
1999,220115.14708929698
2000,265781.0275460541
2001,226159.84373525245
2002,215439.36782031247
2003,233099.081666432
2004,238321.46618063643
2005,226881.86157314293
2006,231657.57754425716
2007,250603.65206301794
2008,205183.14338386888
2009,187518.3148401421
2010,191010.0405956554
2011,150358.02238385205
2012,188376.69135213058
2013,177700.47249587608
2014,180474.06977506526
2015,186290.79833112698
2016,188732.70978465924
2017,188530.00687982485
2018,134901.4463695504
2019,131827.99614590823
2020,131603.4252652636
2021,117596.48276505464
2022,196766.5199047976
2023,176636.4463365769
2024,223949.89117438736
2025,310079.30244919827
2026,202358.90100638472
2027,168946.35054942835
2028,184523.85561319126
2029,188557.23181276588
2030,261565.60547316266
2031,229667.4053818334
2032,243837.24189660896
2033,254126.42324083895
2034,176051.8122513027
2035,220147.09177770396
2036,201579.6172802874
2037,202943.50682705248
2038,269684.8367903108
2039,205671.37716680428
2040,276210.73894051067
2041,229791.7178369494
2042,221658.0302992775
2043,191568.32300160086
2044,209940.1113562598
2045,198873.35171646348
2046,194197.1815037173
2047,155372.90457959115
2048,156463.29161179467
2049,198191.8698291218
2050,187652.7355603416
2051,106235.87226037736
2052,149288.5000810338
2053,144681.81861848978
2054,85899.78980293513
2055,165264.5344550631
2056,134447.8434061201
2057,134161.55997908578
2058,199454.22565984566
2059,148718.3993018374
2060,163832.64489886863
2061,195326.8223615244
2062,141902.75599916145
2063,110734.20811900949
2064,157222.48583357164
2065,146339.74705493488
2066,188775.77482817345
2067,138892.71443551988
2068,199189.89326716898
2069,103643.23086033603
2070,113491.04643054854
2071,109302.32023079321
2072,182771.37563939835
2073,148970.8296323612
2074,215119.22600293512
2075,158388.70904071975
2076,131243.4318942658
2077,147386.83834580865
2078,138842.22111469336
2079,157726.63931694458
2080,135792.7323189603
2081,141549.30241460048
2082,176474.61618344492
2083,156431.00459416554
2084,119143.66580548127
2085,145645.8080788682
2086,141996.47589406854
2087,148411.98259202324
2088,122128.29213589756
2089,97521.82423643298
2090,129699.63954415289
2091,127980.34145679013
2092,145000.46133327717
2093,120989.37247841364
2094,127238.20724326618
2095,169400.9188392884
2096,96232.87304726809
2097,97571.70556956
2098,165401.92231672263
2099,82174.9982036396
2100,120824.99518293416
2101,170384.175077891
2102,134091.53123131764
2103,110320.85087591659
2104,167777.75322409917
2105,108763.960665803
2106,108996.37707236558
2107,216105.53390679773
2108,114027.6373773058
2109,130057.17800955223
2110,133368.39261685853
2111,138601.08453512544
2112,142062.78848550067
2113,115839.41061221733
2114,118657.9549314906
2115,139786.5619992452
2116,134288.66523519787
2117,159042.93100397807
2118,125226.08609358591
2119,130264.72100208141
2120,114310.89308194366
2121,106276.88276374937
2122,102905.236599622
2123,101491.43682702699
2124,179583.1467563473
2125,151883.02501270725
2126,164784.97587939876
2127,171850.47295683646
2128,132487.25305928377
2129,123867.76529108612
2130,131981.82839246694
2131,175968.72757646223
2132,132916.66704342427
2133,144990.6205026396
2134,115526.90162352803
2135,112432.85678925326
2136,98461.69624403791
2137,135996.22667101087
2138,133948.29424851178
2139,171335.60175544742
2140,139051.5285523799
2141,150742.3469889632
2142,143564.72224101002
2143,170296.93763608026
2144,147389.627634492
2145,134865.08296901427
2146,167665.41838725563
2147,166588.7236386806
2148,135958.12067871934
2149,155767.00366444816
2150,217227.38867173836
2151,133483.40529611544
2152,161894.55572840074
2153,164177.53105332959
2154,114940.98982938308
2155,143596.70864922053
2156,242408.05625844555
2157,217545.93982609126
2158,206752.59008512655
2159,197748.2644666721
2160,179595.8638093543
2161,238298.20548808452
2162,289578.1988734383
2163,282793.78517466685
2164,220043.5548437602
2165,194611.3010934543
2166,175424.54600723946
2167,208222.91596837205
2168,190173.3972326852
2169,189283.3188126942
2170,205222.81693512245
2171,163297.04547061987
2172,158355.4398395244
2173,187496.8172333955
2174,230960.11743064603
2175,257415.12784726688
2176,257199.21402855802
2177,236341.6191601526
2178,204641.77162802703
2179,151274.79568513113
2180,228971.92710168276
2181,209881.7200817426
2182,213699.46890546515
2183,204498.26607745187
2184,137987.683920405
2185,135590.00762808678
2186,176063.7093226537
2187,173569.94359813468
2188,167566.03589373032
2189,205461.39464486434
2190,99059.99082974037
2191,100114.65206693906
2192,101470.6751617482
2193,96099.04411018839
2194,107618.91967773471
2195,117336.15155699322
2196,100388.11091966402
2197,126917.18547673215
2198,168845.22733818623
2199,177952.23031144848
2200,131446.4901674593
2201,144802.22691712278
2202,166271.58606909332
2203,159737.50473508795
2204,156207.80636684562
2205,131206.46686894167
2206,146931.71977308075
2207,187216.31877524147
2208,206972.10388864536
2209,198341.6276679263
2210,135183.281150656
2211,121170.90730196722
2212,121894.55080535205
2213,103244.93946119428
2214,134858.82471069557
2215,108725.6788160082
2216,156249.70035877905
2217,92100.76055545878
2218,95289.47570214747
2219,101179.04817260763
2220,82773.98582054464
2221,259548.64938057913
2222,236027.64287032164
2223,232452.54272550327
2224,205650.00209109182
2225,153218.42308061826
2226,200077.8024809263
2227,197768.59543606022
2228,230845.17486998727
2229,220631.05497389584
2230,170170.87511585222
2231,203352.79969751963
2232,206538.28703124053
2233,175681.98657196749
2234,219805.70294660356
2235,213306.5722388777
2236,255353.29237108037
2237,277033.9176712674
2238,201466.37553075366
2239,143648.3794860337
2240,187971.80607924802
2241,160735.55141189962
2242,150191.61511307408
2243,129375.21776336203
2244,113520.29756189624
2245,97839.46925596011
2246,140708.30219472398
2247,121223.71932293018
2248,127764.62581948232
2249,132896.68256165244
2250,152069.25221008767
2251,122194.73690669239
2252,202913.22938415315
2253,166948.7043652309
2254,175974.67341249608
2255,196771.41255520773
2256,175570.13553458152
2257,219171.99818882794
2258,182281.36756595186
2259,190353.93276060658
2260,164009.62165412973
2261,207262.36994439486
2262,212152.5652373226
2263,272880.3603704476
2264,317038.94892681076
2265,189180.84044233634
2266,257021.0903703078
2267,300050.1291834804
2268,315492.2452339445
2269,190900.67535883372
2270,175110.77048713015
2271,210625.60008040193
2272,185809.2724914199
2273,169374.8260418322
2274,200379.4496963187
2275,190259.38534532214
2276,186289.35650062462
2277,196372.08242845428
2278,174572.53014093896
2279,132257.12741316322
2280,118721.76144366476
2281,200032.78963048465
2282,199663.7567392535
2283,113242.65394229535
2284,116496.99934690387
2285,161312.3928305649
2286,135751.29349250486
2287,288237.40033100767
2288,254304.82114398762
2289,296235.66527500306
2290,339424.48086512956
2291,277405.4729961266
2292,313351.1223198832
2293,330771.5408103125
2294,338475.75476294314
2295,311927.79855122033
2296,275219.51461977937
2297,244333.78862984973
2298,282946.63545418496
2299,344130.3506031225
2300,262448.50230046007
2301,229254.4065500597
2302,216814.93019103503
2303,250156.96760239257
2304,244314.50910503007
2305,195367.60943070706
2306,192407.83671266062
2307,192848.70092037867
2308,230924.59646952082
2309,252985.43271736053
2310,219895.3361150382
2311,205852.2962493815
2312,193389.20569578308
2313,175975.316485376
2314,180556.42860613117
2315,181160.7552326482
2316,186368.32519866864
2317,189680.41151290436
2318,181658.73740125663
2319,182963.83286007374
2320,201291.12688756926
2321,228454.7322498046
2322,201433.41604469338
2323,178294.10679435654
2324,161564.69621645415
2325,224244.99581829517
2326,165748.5114881402
2327,200149.1591874482
2328,201887.4416031236
2329,197473.89955314144
2330,197036.5878629202
2331,303909.66047072795
2332,333608.8094830784
2333,286066.50249747856
2334,230284.52498457071
2335,227988.8222610063
2336,276532.04508493474
2337,214270.96042779164
2338,237802.89333741687
2339,224320.89873820505
2340,295544.0353178887
2341,217550.6705778399
2342,231057.58085344633
2343,213608.0199598344
2344,203044.31183113577
2345,236246.48066191984
2346,228245.69661307798
2347,214914.44847531806
2348,227053.3528851154
2349,199632.24992345335
2350,245019.53520426623
2351,251334.3466757143
2352,254407.11321216813
2353,239189.5469769172
2354,152574.36917687138
2355,153686.0574522455
2356,167911.84632627867
2357,211412.5185913423
2358,186589.42053051284
2359,130773.42009367497
2360,131622.25226427277
2361,159257.5528971663
2362,236538.92477611455
2363,157196.94243173572
2364,163746.05010510888
2365,223516.94235350584
2366,208888.3834767665
2367,249190.94317386718
2368,217937.37751430963
2369,249641.76488304313
2370,186817.73882844066
2371,181037.48358352907
2372,208675.13858097204
2373,235013.80761763573
2374,258766.36865864636
2375,233445.8414708759
2376,253550.56288146536
2377,275845.88046190806
2378,165305.27263594506
2379,211409.0073395088
2380,165000.22171673801
2381,186409.8941355619
2382,194446.64366918063
2383,217937.16373093
2384,213149.02020469963
2385,169879.3890280851
2386,149661.94782089983
2387,136882.7705079316
2388,140026.56965856248
2389,135222.84181033168
2390,150883.14859550726
2391,153494.63690617646
2392,125076.19905107107
2393,186263.41867398337
2394,165507.3109200722
2395,206073.57898050672
2396,167712.05160474047
2397,212612.7439783061
2398,139326.51575982763
2399,89517.70158454706
2400,81154.94615297214
2401,125361.63721628807
2402,142966.56098542863
2403,178718.4316212484
2404,156569.28969633929
2405,177609.62781381278
2406,136714.61285640748
2407,126194.87530752982
2408,145420.59287445652
2409,148040.83741049224
2410,203403.15831749683
2411,126353.79155345398
2412,164477.11477356261
2413,149288.10774161512
2414,138212.5025835976
2415,186531.26509363664
2416,149457.62259067205
2417,146546.15965282486
2418,127776.55010000143
2419,143125.501068841
2420,127943.03950037563
2421,154708.6192533585
2422,131518.63227413397
2423,125338.84561585593
2424,182281.48657284712
2425,222007.42822878322
2426,142418.20976559646
2427,111096.5986055631
2428,171706.81707081466
2429,119180.21979465037
2430,139671.62269163277
2431,136537.14014567627
2432,139680.6203406825
2433,149334.11936988853
2434,149802.03009202887
2435,166252.188256827
2436,108651.89894118301
2437,122983.32127804289
2438,129985.9232951447
2439,128179.28007899673
2440,143830.97565896402
2441,109958.076666182
2442,113249.80612427046
2443,128217.34421599259
2444,130662.28077452796
2445,95756.2722874588
2446,136061.71561583274
2447,185133.3529696259
2448,138214.168816717
2449,120539.12514898025
2450,159389.7367859037
2451,123474.07354109523
2452,188553.7591173316
2453,96272.83573978183
2454,129315.55645951859
2455,124872.17751663526
2456,130548.61372759358
2457,122238.53884543352
2458,114698.54623242852
2459,110130.0885149921
2460,149206.6984621034
2461,118070.43667681057
2462,129753.67102995592
2463,118622.66646703088
2464,172870.69168476813
2465,143789.52837572116
2466,127452.32747989838
2467,139517.41864454717
2468,104108.92617933334
2469,118280.12406085746
2470,180491.0967928934
2471,168648.4849999915
2472,173452.6273104802
2473,135823.16355765323
2474,101726.55729531267
2475,217671.56178725595
2476,121900.0093733831
2477,139607.9645498019
2478,191252.25766210418
2479,141259.62714792514
2480,158979.03984512185
2481,140417.20222199996
2482,150662.4649113083
2483,125878.34053236943
2484,147455.02237313864
2485,124556.0551217099
2486,176763.395560912
2487,200257.8686914049
2488,141827.33286474814
2489,166171.1053021109
2490,156999.66595656902
2491,108304.83035529047
2492,196012.69649348292
2493,139280.45394851614
2494,168056.7629361576
2495,116824.67703099462
2496,227386.70543154792
2497,150822.01706776832
2498,128177.71652916727
2499,104021.53849911303
2500,155732.46006806922
2501,161709.9662563593
2502,158201.01952633442
2503,124411.7578608842
2504,187382.90980108175
2505,200510.25150760548
2506,248973.166400539
2507,304347.63193834096
2508,248973.166400539
2509,211018.227324937
2510,228813.76367650274
2511,196443.41384194785
2512,202721.71616616898
2513,198153.11604851525
2514,229867.6103047035
2515,173570.27328170754
2516,166738.6919505519
2517,152706.2856421154
2518,161871.92483795842
2519,206052.91388409698
2520,209092.10836062717
2521,192009.34686127302
2522,201271.34873620298
2523,139326.99505443947
2524,161404.48558013045
2525,162288.83900687785
2526,166393.03022236898
2527,131541.3968600244
2528,144638.8710237518
2529,143141.23820033314
2530,137676.69564995024
2531,225674.76143363782
2532,211444.22288506496
2533,195662.1322568955
2534,230066.2103624452
2535,270299.3278566215
2536,210596.89577241288
2537,230585.11021968134
2538,191394.5330170566
2539,193081.34465048992
2540,196881.84024938624
2541,182756.05013581424
2542,172359.42479853274
2543,127285.17386157592
2544,148958.58622782776
2545,144127.06935073624
2546,174012.07642728818
2547,166972.3175068835
2548,167464.4999628619
2549,180634.18572056174
2550,188357.77289343136
2551,154494.51893006556
2552,132379.79003658396
2553,97335.36181595955
2554,136830.84262558012
2555,119579.24877720303
2556,108767.5421059484
2557,124468.36040346969
2558,180310.19416922674
2559,152424.3753793827
2560,146573.50589240936
2561,131040.8289800754
2562,135066.9767201456
2563,135378.82572198662
2564,181262.54823293758
2565,124702.63851364813
2566,140150.5379175289
2567,149839.73759266955
2568,200835.75313282473
2569,194119.50247066515
2570,135646.77046325646
2571,184776.34054506436
2572,197728.12373024394
2573,222477.67809836817
2574,229910.07146281126
2575,139065.10349832926
2576,124869.66892796563
2577,137718.59841115406
2578,102230.60044409544
2579,84236.20781618585
2580,149614.73673998573
2581,146346.2393436766
2582,120864.789366237
2583,256169.12249381753
2584,170213.41142717682
2585,174951.978759496
2586,218436.04099224997
2587,223316.2332366762
2588,148903.66133100286
2589,165820.95983130217
2590,209662.89764331048
2591,207869.7961668165
2592,237556.78262527566
2593,243998.61644133177
2594,184697.6268904666
2595,210822.5497094953
2596,271145.5153254377
2597,209888.62422327988
2598,233601.8771918829
2599,298580.78551892116
2600,175529.96865883633
2601,172790.96358776957
2602,99445.51256438032
2603,97613.92590773803
2604,79557.05947747463
2605,106996.7200309891
2606,150944.16293136677
2607,200478.176855059
2608,189420.7916849087
2609,159039.85569934285
2610,108404.8739915082
2611,162008.52162930905
2612,176440.54166609846
2613,127764.62581948232
2614,133557.895657352
2615,173155.2753051755
2616,134315.8843490585
2617,192165.5635136931
2618,183044.98560286788
2619,230798.09870018414
2620,184880.41746349633
2621,188878.69779853444
2622,195487.71798202055
2623,228630.2057731939
2624,274608.3735648147
2625,299671.07176056405
2626,186892.54415051657
2627,208683.19046646875
2628,316487.0400346216
2629,352053.6727698592
2630,276555.86985779123
2631,347093.82782674604
2632,313568.06188812613
2633,262853.9250536743
2634,300478.1041646983
2635,175435.5559422702
2636,202805.64813047362
2637,185687.63367340522
2638,240406.76407320637
2639,182842.64319728795
2640,174030.14290921472
2641,138465.67424069083
2642,211646.6786132741
2643,129593.61057410034
2644,132949.26151201193
2645,110842.12094874529
2646,106100.21765747142
2647,112940.01048002594
2648,172997.9116171205
2649,154152.70788085237
2650,159916.24337015313
2651,168545.8511661778
2652,341180.66367827106
2653,236872.7327942614
2654,239171.1505808686
2655,282581.8462224564
2656,264599.1122695613
2657,281975.6566505127
2658,256165.37339349603
2659,262270.3550291163
2660,301044.9777203144
2661,279159.7170486129
2662,276392.47263209324
2663,248431.6212952956
2664,251444.5543327887
2665,269206.8526333151
2666,268309.9962139846
2667,179393.7442239167
2668,187470.58366560913
2669,196303.31046008723
2670,256717.32936601015
2671,187470.58366560913
2672,205490.7407992377
2673,214150.46937528392
2674,200995.64011705917
2675,190571.14986507455
2676,186885.32239251013
2677,207771.3615567465
2678,239033.80629745693
2679,230863.25636389386
2680,247013.3097591258
2681,324686.01739496324
2682,284518.9633560562
2683,366616.36809246364
2684,271128.5286166194
2685,286680.0287253966
2686,242762.57088266785
2687,248306.73326026677
2688,235516.6126147412
2689,223050.82236164744
2690,330381.1199751009
2691,201257.66866976314
2692,147807.7719362082
2693,213855.48179227434
2694,151026.55783080572
2695,193632.91498164838
2696,185370.53678308235
2697,211383.85364816475
2698,171417.54413034272
2699,191871.47219913255
2700,178599.08384788828
2701,162583.30480645155
2702,150793.26664794638
2703,146625.93927821517
2704,166411.4931729951
2705,133667.30869251763
2706,127328.96750531546
2707,143036.38616754295
2708,136927.45135255958
2709,115834.78123151971
2710,132263.97588359186
2711,254859.79838553624
2712,302841.1994391815
2713,192705.960653713
2714,171186.51283434944
2715,180925.51650380614
2716,165285.81723257006
2717,178775.75892737246
2718,241221.8136096731
2719,177330.7572973597
2720,196176.30447898599
2721,156462.30427197536
2722,172298.26743266307
2723,156756.99924615916
2724,128901.50965503871
2725,141304.9689071009
2726,156467.37935825175
2727,180327.87428261954
2728,181018.9529023149
2729,152598.88653341006
2730,155345.81248747447
2731,122569.22922846352
2732,128307.41921658606
2733,186573.0544668452
2734,173757.21073376946
